"name","abund1976","abund1996","abund2006","ab_d","ab_d_s","LA_d","LA_ind","LA_ind_s","SLA_d","SLA_ind","SLA_ind_s","LS_d","LS_ind","LS_ind_s","SEED_d","SEED_ind","SEED_ind_s","HEIGHT_d","HEIGHT_ind","HEIGHT_ind_s","DENSITY_d","DENSITY_ind","DENSITY_ind_s","Comp.1_d","Comp.1_ind","Comp.1_ind_s","Comp.2_d","Comp.2_ind","Comp.2_ind_s"
"hirrac",27,13,6,-0.00229397468203438,-0.324944105469899,-0.786623842931818,0.00180449517997018,0.468847267795487,-0.217999231659091,-0.000500084718128903,0.337790067959196,0.177486338939394,-0.000407149167933943,-0.309720028989555,0.490189223113636,-0.00112448166722879,-0.16951499238712,-0.372870835651515,0.00085535625665358,0.460892621476182,0.0508994672651515,-0.000116762089235295,-0.12808131572375,-1.97724722490151,0.00453575507404682,0.496075294333732,0.290601890378788,-0.000666633379080271,-0.173176460983262
"hymcou",3,3,4,0.000218935293562159,0.0310124316887641,-0.172613970931818,-3.77912903988876e-05,-0.00981900281400423,-0.262666650659091,5.75070002710372e-05,-0.0388440054764402,-0.163619762060606,-3.58221406393094e-05,-0.0272500481668058,1.58391792311364,0.00034677553547525,0.0522762210974903,0.451037905348485,9.87481162151319e-05,0.0532085640272102,0.107191629265152,2.34680308205721e-05,0.0257430839464269,-0.234223612901515,-5.12798154497828e-05,-0.00560847072369231,-1.21670371462121,-0.000266379384938765,-0.0691994139660964
"ingver",18,4,5,-0.00138717004388646,-0.19649420395764,-0.0601286739318181,8.34086952568348e-05,0.0216714011295944,-0.275997442659091,-0.000382855384645962,0.258605675618284,0.0944070369393939,-0.00013095861357441,-0.0996207502977848,0.993780157113636,-0.00137854206415682,-0.207814457381743,0.502190428348485,-0.000696623518531529,-0.375362472818143,-0.00561779373484847,7.79283518171484e-06,0.00854829328448377,0.0626744540984848,-8.69401252423553e-05,-0.00950863693363697,-1.31709840062121,0.00182703944619252,0.474624036685598
"jacpun",9,21,0,-0.00104895104895105,-0.148585101201218,-0.892031736931818,0.000935697626152257,0.243114684025622,-0.0439366036590911,-4.60873464955501e-05,0.0311304211875118,-0.223598385060606,0.000234543760553083,0.178418393156599,-0.266639240886364,0.000279691511419263,0.0421633413960603,-0.452052081651515,0.000474180505228862,0.25550324137787,0.0573145692651515,-6.01201775508582e-05,-0.0659483869523956,-2.23538583290152,0.00234481031423236,0.256451780971447,0.605429756378788,-0.000635066178019707,-0.164976007279072
"karcal",18,22,11,-0.000534291579067698,-0.075683005823885,-0.736401235931818,0.000393452979173416,0.102227679153179,-0.164609444659091,-8.79494401163626e-05,0.0594068290369586,-0.0622222610606062,3.32448301152339e-05,0.0252894775624683,-0.141347351886364,7.55206998364029e-05,0.0113847039315343,0.150007910348485,-8.01479632927377e-05,-0.0431862216715242,-0.0424705187348485,2.26916405186665e-05,0.0248914283102997,-1.60260782390152,0.000856259864858588,0.0936490964682765,-0.721608924621212,0.000385549571805211,0.10015716655376
"koaalb",43,1,0,-0.00501165501165501,-0.709906594628042,-0.388419905931818,0.00194662656818976,0.505776107381432,0.106939325340909,0.000535943005787772,-0.362011110886703,0.0896794289393938,-0.000449442359486473,-0.341892631920763,-2.45111933488636,0.0122841644988477,1.85183103663764,-0.151022085651515,0.000756870592426009,0.40782547476324,0.0483066562651515,-0.000242096295967543,-0.265565752740883,-0.930720970901515,0.004664452418271,0.51015091611527,0.234442580378788,-0.00117494533290069,-0.305224552183788
"lasfru",1,6,6,0.000736328348268647,0.104301742444731,-0.0895655039318182,-6.59496195719647e-05,-0.0171351518650099,0.170444890340909,-0.000125503404575552,0.0847732434602386,-0.228479689060606,-0.00016823607205893,-0.127977864672032,-1.80031661388636,-0.00132562415866355,-0.199837112256197,-0.452052081651515,-0.000332858762613864,-0.17935467998167,-0.0432725407348485,-3.18627984446787e-05,-0.0349516626001026,-0.387631265901515,-0.000285423889758547,-0.0312167958389167,1.09294717337879,0.000804767986918889,0.209060746522349
"licarb",100,71,67,-0.00213120213120213,-0.301887189742157,0.438921533068182,-0.000935430506705416,-0.243045280557983,-0.221992007659091,-0.000473109839832894,0.319569463244674,-0.228576636060606,0.000487143013915378,0.370571673172151,1.81252484911364,-0.0038628568212878,-0.58232353957969,0.246917923348485,-0.000526232004472295,-0.283550212159294,0.0364435512651515,-7.76685741248651e-05,-0.0851979716143453,1.05623297109848,-0.00225104595905105,-0.246196778367641,-0.496281266621212,0.00105767569309882,0.274760519270094
"lonacu",99,126,42,-0.0055683122847302,-0.788757726277113,0.188795160068182,-0.00105127040910526,-0.273143017778185,-0.0823155016590911,-0.000458358419112046,0.309605384705274,-0.235797225060606,0.00131299258501026,0.998798802797572,0.372232304113636,-0.00207270571176939,-0.312459245171351,0.150007910348485,-0.000835290890000174,-0.450080776276207,0.0686282342651515,-0.000382143439937985,-0.41918943813881,0.466127764098485,-0.00259554495508341,-0.283874615478443,-0.282846156621212,0.00157497572860262,0.409143513320976
"loncos",28,58,42,0.00270674599032808,0.383413627643607,1.03357794906818,0.00279763296933182,0.726886161030075,0.0770327213409088,-0.000208508009613565,0.140840006071228,-0.244569354060606,-0.000661987118460674,-0.503576295048739,0.372232304113636,0.00100753829663017,0.151885843638432,0.296135945348485,0.000801564782664027,0.431908098048356,0.112271155265152,0.00030388949934345,0.33334935307731,2.44895070709849,0.00662868750694994,0.724979204647102,-0.144481586621212,-0.000391074955263205,-0.101592537753071
"lonpar",247,149,231,0.0040479421076436,0.573395572960587,0.00394898206818195,1.59852507961232e-05,0.00415331736209552,0.222048826340909,-0.000898840794098207,0.607136114974563,-0.0451841700606059,-0.000182902904587256,-0.139134983864758,0.372232304113636,0.00150677481764678,0.227145474387295,-0.305924045651515,-0.00123836282613345,-0.667268503428338,0.141560531265152,0.000573028835288605,0.628579769787357,-0.122121878901515,-0.000494342295869995,-0.0540661909476793,0.816063771378788,0.00330337890268663,0.858144049797361
"lonspp",28,1,1,-0.00312125685260014,-0.442129559603719,-0.0540508549318182,0.000168706601344833,0.0438336605038173,-0.0470816116590909,-0.000146953803022396,0.0992622515951429,-0.0672787460606061,0.000209994247176011,0.159743478423481,0.372232304113636,-0.00116183262997382,-0.175145629461872,0.0794268353484848,-0.000247911554111801,-0.133582475348746,0.0324160612651515,-0.00010117885335816,-0.110987399646633,-0.0972689649015152,0.000303601423244176,0.033204871721969,-0.220430493621212,0.000688020188737239,0.178732276404965
"luecan",11,3,24,0.00212946257722377,0.301640779955754,0.094583268068182,0.000201411529782718,0.0523311153664022,0.148102878340909,-0.000315379537006091,0.213028055799872,-0.117624917060606,-0.000250477859029611,-0.190539526713412,-1.44899344488636,-0.00308557731552807,-0.465149081923798,0.150007910348485,0.000319436231374637,0.172122201629438,-0.0456875297348485,-9.72898848161581e-05,-0.106721424183791,0.309378859098485,0.000658810702634409,0.0720540919613605,-0.149563114621212,-0.000318489055518901,-0.0827363423847151
"luespe",279,236,264,0.00500916993454307,0.709554580647466,0.353658084068182,0.00177153344182244,0.460283088160153,-0.0283394406590909,0.000141957074111285,-0.0958871326657485,-0.136059335060606,-0.000681544330499508,-0.518453545837093,-1.44899344488636,-0.00725825439947476,-1.09417785556518,-0.0718408396515151,-0.000359862974054699,-0.193905391109401,-0.133017129734848,-0.000666305407047018,-0.730898819705547,0.770558734098485,0.0038598596436457,0.422152646593427,0.299874788378788,0.00150212377407449,0.390218202862773
"luespp",61,145,0,-0.00710955710955711,-1.00707679703048,-0.0387659529318181,0.000275608756275163,0.071609175682175,0.167037620340909,0.00118756350125821,-0.802158396874811,-0.117624917060606,0.000836261065349299,0.636147195675574,-1.44899344488636,0.0103017016477935,1.55297585304679,0.0530978973484848,-0.000377502533596454,-0.203410135799866,-0.101608664734848,0.000722392604758247,0.792423259060481,-0.0247988849015152,0.000176309088460656,0.0192829157491957,0.0241702423787879,-0.00017183971854383,-0.0446401204134679
"lyssee",5,24,17,0.00183373840090258,0.259751116267185,-0.529546145931818,-0.000971049102845136,-0.252299769939936,-0.123883281659091,0.000227169530808105,-0.15344522331544,-0.541176375060606,-0.000992375900609891,-0.754904386186289,-0.418874452886364,-0.000768106169414784,-0.115791582251163,0.0250691733484849,4.59703058480003e-05,0.024770234165631,-0.0137912417348485,-2.5289529565322e-05,-0.0277411636086244,-1.21757910690152,-0.00223272156446198,-0.244192640293414,-0.225570801621212,-0.000413637841055195,-0.107453871484089
"macbio",95,124,131,0.00754891874294859,1.06931286879635,0.297245059068182,0.00224387879764866,0.583008730208512,-0.123161017659091,0.000929732514607336,-0.628002412207555,-0.125701981060606,-0.000948914040854177,-0.721842772596884,1.01858514711364,0.00768921650833518,1.15914515626173,0.150007910348485,0.00113239752602023,0.61017109568181,-0.0497425967348485,-0.000375502820814631,-0.411905059792124,0.722586040098485,0.00545474330149246,0.596584988525085,-0.276124696621212,-0.00208444289771486,-0.541491703649735
"mactin",153,123,131,0.000789011983041835,0.111764438832947,-0.489064543931818,-0.000385877785643094,-0.100259478390364,0.134990195340909,-0.000106508881717135,0.0719430950181835,-0.0881728960606059,-6.95694715713202e-05,-0.0529217801455833,-0.483887710886364,-0.000381793202336024,-0.0575551151020033,0.150007910348485,0.00011835803881602,0.0637750017707394,0.0968507962651515,7.64164388203479e-05,0.083824450993765,-1.02153511790152,-0.000806003449122349,-0.0881525549175287,-0.404741757621212,-0.00031934609680055,-0.0829589825655555
"malarb",280,44,78,-0.0215466125913887,-3.05210201718797,-0.035113090931818,0.000756568167194087,0.196572937421672,0.184943080340909,0.00398489690356365,-2.69166112674172,0.140970566939394,-0.00303743819263155,-2.3105915943526,-0.0272266268863637,0.000586641581690766,0.0884358955351874,0.0250691733484849,-0.000540155766126171,-0.291052769087528,-0.0925226747348485,0.00199355022843085,2.18681027284687,-0.0217317899015152,0.0004682464579254,0.0512120905216392,0.0627615323787879,-0.00135229842380764,-0.351296923582418
"malgla",2,28,53,0.00730065953946551,1.03414667213679,-1.01953943893182,-0.00744331033069889,-1.933934626503,0.122206332340909,-0.000892186825987748,0.602641587829963,-0.0393004370606063,-0.000286919110731679,-0.218260535185204,-0.794786438886364,-0.00580246519689355,-0.874718434585041,-0.247932098651515,-0.00181006784115989,-0.975320991543042,-0.0321768227348485,-0.000234912027848862,-0.257685022623948,-2.38225672790151,-0.0173920453060101,-1.90216708208339,0.230459820378788,0.00168250868611191,0.437078173667889
"manchi",85,142,232,0.0230712073995656,3.26806259427147,-0.120471588931818,-0.00277942501400119,-0.722155336473897,-0.313510042659091,0.00723305521603455,-4.8856806145137,0.0488599939393939,0.00112725905371728,0.85751054967819,0.696098549113636,0.0160598339971374,2.42101113526582,0.326099169348485,0.00752350156886496,4.05389723145346,0.240563533265152,0.00555009116873261,6.08813172095209,-0.197313250901515,-0.00455225493423138,-0.49787988317592,-1.01004063962121,-0.0233028570786909,-6.05356174221891
"marnob",64,9,2,-0.0071749146376012,-1.01633476471963,-0.318842614931818,0.00228766854496535,0.594386263168851,0.069367765340909,0.000497707794922174,-0.336184537891134,0.316662068939394,-0.00227202331360634,-1.72833738093079,-0.768948611886364,0.0055171406509866,0.831705916340548,0.0250691733484849,-0.000179869178810606,-0.0969191219447213,-0.00488232473484848,3.50302632055868e-05,0.0384261897924706,-0.684053716901515,0.00490802702630219,0.536790658208639,-0.168495651621212,0.00120894191718919,0.314056105384327
"mascap",29,48,45,0.00301663510618734,0.427309771021461,-0.0468095179318182,-0.000141207235096829,-0.0366887244160981,0.030961015340909,-9.3398085800591e-05,0.0630872022402183,-0.252142250060606,-0.000760621163285892,-0.578607614350318,0.638404109113637,0.00192583224748645,0.290318151274151,0.393045958348485,0.00118567623629909,0.638879326034112,0.162549970265152,0.000490353946811565,0.537890158434868,0.0560391370984848,0.000169049628291735,0.0184889489716227,-0.812342650621212,-0.00245054135811723,-0.636595905949615
"micarg",7,3,1,-0.000673704405047689,-0.0954309901342104,0.276344648068182,-0.000186174606714887,-0.0483722298956856,-0.257734940659091,-0.000173637164856734,0.117285946942454,0.176303714939394,-0.000118776589380942,-0.09035383491761,-2.50533294588636,0.00168785384175475,0.254443037600376,0.150007910348485,-0.000101060989993773,-0.0544548125355824,-0.00635451073484847,4.28106187399024e-06,0.00469607936194504,0.656523745098485,-0.000442302939091255,-0.0483746492287127,-0.432403247621212,0.000291311972679337,0.0756763433302156
"myrfru",52,47,23,-0.00279123861213413,-0.395382102983199,-0.228126822931818,0.000636756396630777,0.165443222085288,-0.115864186659091,-0.000323404591566372,0.218448704795978,0.0637262809393939,-0.000177875255965744,-0.135310431097757,1.61001238611364,-0.00449392873813459,-0.677457283683891,0.0794268353484848,-0.000221699249664311,-0.119458468401044,0.142608286265152,-0.000398053755033569,-0.436642141360961,-0.510616317901515,0.00142525198251247,0.155879734505547,-0.368912412621212,0.00102972257060389,0.26749892244789
"pismac",255,155,126,-0.0118098319590857,-1.67287603989232,-0.639695090931818,0.00755469152895681,1.96287389498466,0.163919937340909,0.00193586691473999,-1.30761167655082,-0.191259920060606,0.00225874751642392,1.71823842798668,-0.00667545088636357,7.88359532190833e-05,0.0118844765541609,-0.247932098651515,0.00292803642233785,1.57771732184287,-0.139981909734848,0.00165316283128046,1.81342481898651,-1.51223903290152,0.0178592888605371,1.953269485113,0.441425128378788,-0.00521315658867131,-1.35426163301818
"pitsam",46,9,0,-0.00536130536130536,-0.759434961695114,0.573160077068182,-0.00307288619407184,-0.798402961852666,-0.0537597196590909,-0.000288222273230557,0.194684255952025,-0.178572775060606,0.000957383176315603,0.728285278408549,0.260840269113636,-0.00139844433324327,-0.210814713491735,0.246917923348485,-0.00132380238625062,-0.713306002463224,0.0290310522651515,-0.000155644336153493,-0.170732910742256,1.38575661109848,-0.00742946434854666,-0.812560125773935,-0.321358197621212,0.00172289942780603,0.447570786133121
"plurub",1,2,2,0.000167742705056138,0.0237609436888942,0.608544045068182,0.000102078824265541,0.0265223085037364,-0.247890219659091,4.15817760025761e-05,-0.0280870629167152,0.689158434939394,0.000115601300088988,0.0879383794310018,-0.550105371886364,-9.22761631461314e-05,-0.0139105808027785,-0.0718408396515151,-1.20507767766494e-05,-0.00649333427587665,0.0180182412651515,3.02242853017065e-06,0.0033154307649048,1.30846392109848,0.000219485277593421,0.0240050932880141,0.105274262378788,1.76589895442075e-05,0.00458741102647074
"procru",59,45,3,-0.00645001764404749,-0.913652286585552,-0.339717321931818,0.00219118272044879,0.56931713818159,0.110936572340909,0.000715542848969015,-0.483324642443201,0.316751043939394,-0.00204304982217955,-1.55415631416744,-2.27383891388636,0.0146663011142888,2.21093682021768,-0.673900830651515,0.00434667224804054,2.34212253843199,-0.161572589734848,0.00104214605458422,1.14317445603837,-1.03229607690152,0.00665832790989578,0.728220973961249,1.35806857837879,-0.00875956629236968,-2.27553965622564
"psesep",6,10,7,0.000295724176321191,0.0418896636885689,0.889613023068182,0.000263080078491443,0.0683539514991519,-0.201745110659091,5.96609066764873e-05,-0.0402988953474944,0.141149943939394,4.17414509092596e-05,0.0317528915784975,-0.117395833886364,-3.47167862795843e-05,-0.00523353642251212,0.246917923348485,7.30195995011697e-05,0.0393452369950513,-0.244990888734848,-7.24497287773097e-05,-0.0794731975626696,2.11959031009848,0.000626814098592253,0.0685546250570043,-0.329929587621212,-9.75681555432732e-05,-0.0253460273845873
"rankar",53,55,7,-0.00518213130153429,-0.73405475369557,-1.07298778793182,0.00556036360200551,1.44470393253854,0.164920734340909,0.000854640899700045,-0.577280602915712,0.034324538939394,-0.000177874267648566,-0.135309679280858,-0.00179701188636372,9.31235154555461e-06,0.0014038318697015,-0.151022085651515,0.000782616277277709,0.421698052523322,0.0283508732651515,-0.000146917947773173,-0.161160563137072,-2.45647467190152,0.012729774288687,1.39225474567527,0.0202570273787879,-0.000104974575655654,-0.0272700498891113
"ransub",180,224,242,0.0134204104353358,1.90101630070376,-0.287268290931818,-0.00385525836936245,-1.00168034427841,0.0763779543409089,-0.00102502349546634,0.692368200109844,-0.0549939170606062,-0.000738040938400151,-0.56143074538681,-0.00179701188636372,-2.41166370721781e-05,-0.00363556976412793,-0.0718408396515151,-0.00096413355414248,-0.519505221088063,0.0915865562651515,0.00122912917543731,1.34828421635394,-0.680874044901515,-0.00913760913734559,-0.999379831651933,0.0979357983787879,0.00131433861055563,0.34143581202566
"rhetri",40,59,74,0.00585682973742675,0.829626549422011,-0.031320610931818,-0.000183439485499845,-0.0476615856540186,0.283639912340909,-0.00166123067331935,1.12210431891623,-0.154455339060606,-0.000904618622914491,-0.688147067904667,-2.06464651388636,-0.0120922830998041,-1.82290502134896,0.150007910348485,0.000878570790178252,0.47340133597883,-0.0267334897348485,-0.000156573497664253,-0.17175214763325,0.0442030170984848,0.000258889545026389,0.0283147359485412,-0.0918859306212121,-0.000538160250913447,-0.139802012049914
"sapthe",150,78,91,-0.00454719409943291,-0.644115181658348,0.262971825068182,-0.00119578393126714,-0.310690787801167,0.149826970340909,0.00068129231547009,-0.460189582284737,0.181749735939394,-0.000826451326837102,-0.628684887667442,0.814385928113637,-0.00370317088697952,-0.558250972878528,0.150007910348485,-0.000682115084804891,-0.367544876346768,-0.174409814734848,0.000793075280445489,0.869958100721747,0.713195829098485,-0.00324303986581679,-0.354691099873636,-0.111850574621212,0.000508606272935756,0.132124548732348
"schsch",42,48,21,-0.00191003026823922,-0.270557945470875,-0.594882130931818,0.00113624287611442,0.295220720970358,-0.200464725659091,-0.000382893693723136,0.258631552085436,0.179827272939394,-0.000343475534369159,-0.261283236809361,-0.696086613886364,0.0013295465018391,0.200428403330939,-0.247932098651515,0.000473557812892467,0.255167715331194,0.183048571265152,-0.000349628311674384,-0.383522207137692,-1.50381812890152,0.00287233814412877,0.314147472033446,0.100747432378788,-0.000192430645290869,-0.0499891832331808
"sciexc",37,23,11,-0.00274874379351991,-0.389362663915345,0.729067517068182,-0.00200401981259814,-0.520688126060933,-0.091356336659091,-0.000251115163390392,0.169619676491215,0.181518614939394,-0.00049894816622299,-0.379551900575029,-0.0163466138863637,4.49326534652087e-05,0.00677357277763271,0.0250691733484849,-6.89087346503227e-05,-0.0371301748348075,0.0515452582651515,-0.000141684708741716,-0.155420000039617,1.63114671109848,-0.00448360439845238,-0.490371577681736,0.132166598378788,-0.000363292117004332,-0.0943751769716767
"sebpav",39,36,52,0.00284615881630807,0.403161611953933,-0.282906271931818,-0.000805196180047592,-0.209207557462644,0.116345433340909,-0.000331137580840411,0.223672073712707,-0.362237338060606,-0.00103098499331716,-0.784274480133027,-0.362114889886364,-0.0010306364863665,-0.155367883027265,-0.0718408396515151,-0.000204470439145134,-0.110175048091282,0.0508994672651515,0.000144867967502095,0.158911852343637,-0.667050314901515,-0.00189853113467802,-0.207642250532029,0.175909815378788,0.000500667271915462,0.130062173604457
"senatr",3,12,5,0.000361081704365286,0.0511476313777233,0.603469771068182,0.000217901893470228,0.0566156720921072,0.047381368340909,-1.71085452356948e-05,0.0115562352704382,-0.0466699750606061,-1.68516741375691e-05,-0.0128191370963509,-0.609673323886364,-0.000220141882894937,-0.0331862676738767,-0.151022085651515,-5.45313120838494e-05,-0.0293831712615157,0.0692482122651515,2.500426250895e-05,0.0274282420075118,1.27935209109848,0.000461950633537134,0.0505235165388082,0.593845069378788,0.000214426589780215,0.0557032382778059
"senhay",47,1,1,-0.00533570906705235,-0.75580921769518,0.594750046068182,-0.0031734132134358,-0.82452207754307,0.268940658340909,0.00143498910920862,-0.96928590526404,0.0452433909393939,-0.000241405571259518,-0.183638200485943,-0.609673323886364,0.00325303948220042,0.490393911373577,-0.247932098651515,0.00132289354678821,0.712816291422855,0.0820673922651515,-0.000437887729018511,-0.480337726391267,1.24883606309848,-0.00666342590513655,-0.7287785414331,0.952478993378788,-0.00508215080114809,-1.32022925575724
"simgla",59,63,68,0.00278949905815578,0.395135693196795,0.652718451068182,0.00182075750449559,0.473072574965255,0.044398426340909,-0.000123849368461564,0.0836559988192879,0.0838908719393938,0.000234013508262806,0.17801502808146,0.819487037113636,0.00228595831819936,0.344606958210193,-0.0370787336515153,-0.000103431092598511,-0.0557318977198759,-0.131047536734848,-0.000365556980295494,-0.400995043124791,1.47459876809848,0.00411339187476839,0.449881453401565,0.368137297378788,0.00102691864431014,0.266770525029389
"solhaz",6,25,22,0.0024279203383681,0.343917659022957,-0.0282818909318181,-6.86661782008695e-05,-0.0178409731412903,0.375053676340909,-0.000910600448767819,0.615079358201206,-0.020447337060606,-4.9644505514913e-05,-0.0377647773794434,-1.16442285088636,-0.00282712592212757,-0.426187676627883,-0.0718408396515151,-0.000174423835715355,-0.0939850012967627,-0.198978005734848,-0.000483102747011563,-0.529936008101976,-0.0119480719015152,-2.90089667739731e-05,-0.00317270917317781,0.448805728378788,0.00108966455590697,0.28307051127745
"spomom",168,143,127,-0.00152782540842242,-0.216418195258254,0.790272326068182,-0.00120739813934006,-0.313708412776306,0.204411369340909,0.000312304883849461,-0.210951233091482,0.047734437939394,-7.29298871405695e-05,-0.0554780619447242,1.39479145111364,-0.0021309978184618,-0.32124674816955,0.326099169348485,-0.000498222596596062,-0.268457869849695,-0.197830595734848,0.000302250610727046,0.331551586253434,1.98778595809848,-0.00303698989328818,-0.332155425195243,-0.218465724621212,0.000333777484945704,0.0867079348449952
"spopur",91,56,29,-0.00648381469276992,-0.918439676721388,0.0494583890681819,-0.000320679029721009,-0.0833194173045599,0.034578818340909,0.000224202650417408,-0.15144119741249,0.180709239939394,-0.00117168522503833,-0.891305718999728,1.39479145111364,-0.00904356930408047,-1.36331309474491,-0.151022085651515,0.000979199217880051,0.52762307046401,-0.228695100734848,0.00148281665430911,1.6265648320002,0.0818386850984849,-0.000530626868878527,-0.0580346327927812,0.362774765378788,-0.00235216435392914,-0.611039757754737
"sporad",1,3,2,0.000167742705056138,0.0237609436888942,0.195775708068182,3.28399468556376e-05,0.00853253559705773,-0.0569355316590912,9.55052009430533e-06,-0.00645104862186471,0.271279649939394,4.55051823075161e-05,0.0346159773701061,1.39479145111364,0.000233966090998977,0.035270259436312,-0.151022085651515,-2.53328531704049e-05,-0.0136501311779237,-0.151157354734848,-2.53555435723537e-05,-0.0278135771885131,0.387456340098485,6.49929745792708e-05,0.00710827821778097,0.330744492378788,5.54799758340371e-05,0.0144124584394964
"steape",1,2,0,-0.000116550116550117,-0.0165094556890242,0.294094730068182,-3.42767750662216e-05,-0.00890585495435019,-0.370945770659091,-4.32337728040899e-05,0.0292029300720635,0.286952621939394,-3.34443615313979e-05,-0.0254412619227612,0.819837653113636,-9.55521740225684e-05,-0.0144044376391891,0.451037905348485,-5.25685204368863e-05,-0.0283255579214093,-0.233644378734848,2.72312795728262e-05,0.0298711520097959,0.855617414098485,-9.97223093354877e-05,-0.0109066237368731,-1.14808074662121,0.000133808944827647,0.0347605749131956
"steobo",126,139,153,0.00706308616756378,1.0004941355937,0.406518149068182,0.00287127271554711,0.746019375791424,0.259902656340909,-0.00183571485691456,1.23996239795322,-0.0140597740606061,-9.9305395686539e-05,-0.0755420186339277,-0.0852185738863636,-0.000601906130436286,-0.0907370178565203,-0.151022085651515,-0.00106668200416185,-0.574761523465106,-0.104371947734848,-0.000737188060327698,-0.808653025318336,0.895436196098485,0.00632454301059913,0.691714937047971,0.690269114378788,0.00487543023366532,1.26652786993928
"swacub",35,57,67,0.00544455544455545,0.771227430044418,0.725470222068182,0.00394986284742417,1.02626065435782,0.0688774473409088,-0.000375007080927026,0.25330441575075,-0.231739456060606,-0.00126171831721309,-0.9597942586175,1.96306176311364,0.010687998610359,1.61120990752438,-0.305924045651515,-0.00166562042837239,-0.8974882215981,0.232130366265152,0.00126384664949558,1.38636729438989,1.45576066009848,0.00792596962790884,0.866862882112604,0.998773497378788,0.00543787768303136,1.41263915363266
"swihum",6,26,18,0.00185933469515559,0.26337686026712,0.758198171068182,0.00140974416527058,0.366282330656413,0.268779006340909,-0.000499750131819097,0.337564066387402,-0.264584055060606,-0.000491950313359142,-0.374228605422901,0.778959355113636,0.00144834615507881,0.218337385666019,0.451037905348485,0.000838630426244741,0.451880222533015,-0.0783692597348485,-0.000145714683658664,-0.159840651409226,1.95997517109848,0.00364424983726693,0.398571413388708,-0.415871066621212,-0.000773243502880182,-0.200871389746247
"swimac",13,15,27,0.00232280157653292,0.329027467644583,1.03255392606818,0.00239841788732643,0.623161361685322,0.0447351653409087,-0.000103910912580324,0.0701882560089794,-0.210457818060606,-0.000488851751584855,-0.371871516871234,0.778959355113636,0.00180936801811302,0.272761232801427,0.451037905348485,0.00104767155761957,0.564518102113886,-0.0251907017348485,-5.85130017036766e-05,-0.0641854072176665,2.53490993909849,0.00588809280290693,0.64398040074512,-0.491925239621212,-0.00114264472212849,-0.296833575019032
"taboch",178,215,238,0.0130849250252235,1.85349441332597,0.770419125068182,0.0100808764895155,2.61923193342705,0.221309329340909,-0.0028958159818083,1.95602433314152,-0.209109902060606,-0.00273618739049486,-2.08142888319108,-0.149780519886364,-0.00195986687295207,-0.29544885232944,0.150007910348485,0.00196284226010038,1.05764061204299,0.114453965265152,0.00149762155433405,1.64280495828409,1.81238832909848,0.0237149654028438,2.59370452113803,0.169052186378788,0.00221203518411655,0.574637329568277
"tabros",43,21,11,-0.00344804449282061,-0.488419398049491,1.07130653906818,-0.00369391261215675,-0.959759191883019,0.114045443340909,0.000393233762842906,-0.265615913982633,0.00763754093939384,-2.63345809747689e-05,-0.0200328229192317,-0.149780519886364,0.000516449896725985,0.0778545376623044,0.326099169348485,-0.00112440444498542,-0.605864174392407,-0.0554840617348485,0.000191311513504163,0.209857758825613,2.58344190909849,-0.008907822647189,-0.97424809528667,-0.184802045621212,0.000637205675666204,0.165531800976672
"theova",1,1,0,-0.000116550116550117,-0.0165094556890242,0.00628916306818184,-7.33002688599282e-07,-0.000190450111283862,0.0296836643409089,3.45963453856747e-06,-0.00233686442223068,0.080021467939394,-9.32651141484779e-06,-0.00709471518862769,1.32495589111364,-0.000154423763533058,-0.0232792973532496,-0.452052081651515,5.26867228032069e-05,0.0283892490419855,-0.0853883137348485,9.95201791781451e-06,0.0109167929194154,-0.180501991901515,2.10375281936498e-05,0.00230087335412663,0.984380498378788,-0.00011472966181571,-0.0298042033695685
"thodec",24,24,42,0.00317294645652855,0.449451450399704,0.441905484068182,0.00140214243979467,0.36430723631453,-0.0460187486590913,0.000146015025491741,-0.0986281395849524,-0.479386306060606,-0.00152106708112331,-1.1570819187748,-0.734416961886364,-0.0023302656968318,-0.351286271150955,-0.151022085651515,-0.000479184991525526,-0.258199814636636,0.0496049972651515,0.000157394000298571,0.172652191968243,0.894094567098485,0.00283691418847656,0.310273155863425,0.520262181378788,0.00165076404487164,0.428831624968575
"triame",80,40,92,0.00375346046987838,0.531681916262307,0.868397758068182,0.00325949665703993,0.846888436724418,0.0863276903409091,-0.000324027573150504,0.21886950748003,-0.059802734060606,-0.000224467198287134,-0.170753111233116,0.778716838113636,0.00292288286908822,0.440622983674775,0.246917923348485,0.000926796664592998,0.499386940817861,-0.0205949497348485,-7.7302329708886e-05,-0.0847962224936993,2.07987557909848,0.00780673076841157,0.853821734309102,-0.110592828621212,-0.000415105810481754,-0.107835217150389
"tricun",131,80,33,-0.0105772337115621,-1.49827710552652,0.800239845068182,-0.00846432386659038,-2.19921624764473,0.209636292340909,0.00221737205851514,-1.49775874203696,-0.0568626420606062,0.000601449454531931,0.457525047732886,0.778716838113636,-0.00823666999185658,-1.24167346756816,0.150007910348485,-0.00158666872633897,-0.854946582793064,-0.0424705187348485,0.000449220602509768,0.492769238684319,1.90340328709848,-0.0201327414149962,-2.20191687164412,0.164977198378788,-0.00174500238433118,-0.45331264051427
